name,accession_id,collection_date,location,Lineage,Institute
hCoV-19/Kenya/C119807/2022,EPI_ISL_15654642,18/10/2022,Africa / Kenya / Kilifi,BQ.1,
hCoV-19/Kenya/SS10827/2022,EPI_ISL_15654650,17/10/2022,Africa / Kenya / Kilifi,BQ.1,
hCoV-19/Kenya/SS10828/2022,EPI_ISL_15654651,17/10/2022,Africa / Kenya / Kilifi,BQ.1,
hCoV-19/Kenya/C119887/2022,EPI_ISL_15654653,24/10/2022,Africa / Kenya / Kilifi,BQ.1,
hCoV-19/Kenya/C119904/2022,EPI_ISL_15654654,25/10/2022,Africa / Kenya / Kilifi,BQ.1,
hCoV-19/Kenya/C119936/2022,EPI_ISL_15654656,26/10/2022,Africa / Kenya / Kilifi,BQ.1,
hCoV-19/Kenya/C119967/2022,EPI_ISL_15654657,27/10/2022,Africa / Kenya / Kilifi,BQ.1,
hCoV-19/Sweden/SUS0016626/2022,EPI_ISL_15654667,14/10/2022,Europe / Sweden / Skane,BQ.1,
hCoV-19/Sweden/SUS0016655/2022,EPI_ISL_15654697,16/10/2022,Europe / Sweden / Skane,BQ.1,
hCoV-19/Sweden/SUS0016660/2022,EPI_ISL_15654702,17/10/2022,Europe / Sweden / Skane,BQ.1,
hCoV-19/Sweden/SUS0016701/2022,EPI_ISL_15654743,17/10/2022,Europe / Sweden / Skane,BQ.1,
hCoV-19/Sweden/SUS0016747/2022,EPI_ISL_15654789,18/10/2022,Europe / Sweden / Skane,BQ.1,
hCoV-19/Sweden/SUS0016828/2022,EPI_ISL_15654896,20/10/2022,Europe / Sweden / Skane,BQ.1,
hCoV-19/Sweden/SUS0016831/2022,EPI_ISL_15654901,20/10/2022,Europe / Sweden / Skane,BQ.1,
hCoV-19/Sweden/SUS0016853/2022,EPI_ISL_15654936,21/10/2022,Europe / Sweden / Skane,BQ.1,
hCoV-19/Sweden/SUS0016857/2022,EPI_ISL_15654943,21/10/2022,Europe / Sweden / Skane,BQ.1,
hCoV-19/Sweden/SUS0016872/2022,EPI_ISL_15654966,21/10/2022,Europe / Sweden / Skane,BQ.1,
hCoV-19/Sweden/SUS0016873/2022,EPI_ISL_15654968,21/10/2022,Europe / Sweden / Skane,BQ.1,
hCoV-19/USA/NY-CDC-QDX40519586/2022,EPI_ISL_15655233,20/08/2022,North America / USA / New York,BQ.1,
hCoV-19/Italy/TAA-PAB_SABES_5600095957/2022,EPI_ISL_15656040,19/10/2022,Europe / Italy / Trentino-Alto Adige / P.A. Bolzano,BQ.1,
hCoV-19/Italy/TAA-PAB_SABES_1900966941/2022,EPI_ISL_15656046,19/10/2022,Europe / Italy / Trentino-Alto Adige / P.A. Bolzano,BQ.1,
hCoV-19/Italy/TAA-PAB_SABES_1900967462/2022,EPI_ISL_15656063,21/10/2022,Europe / Italy / Trentino-Alto Adige / P.A. Bolzano,BQ.1,
hCoV-19/USA/WA-PHL-029607/2022,EPI_ISL_15656210,07/10/2022,North America / USA / Washington,BQ.1,
hCoV-19/USA/WA-PHL-029632/2022,EPI_ISL_15656235,10/10/2022,North America / USA / Washington,BQ.1,
hCoV-19/USA/WA-PHL-029707/2022,EPI_ISL_15656309,11/10/2022,North America / USA / Washington / King County,BQ.1,
hCoV-19/USA/WA-PHL-029752/2022,EPI_ISL_15656349,06/10/2022,North America / USA / Washington / King County,BQ.1,
hCoV-19/USA/WA-PHL-029774/2022,EPI_ISL_15656371,12/10/2022,North America / USA / Washington / King County,BQ.1,
hCoV-19/USA/WA-PHL-029779/2022,EPI_ISL_15656376,12/10/2022,North America / USA / Washington / King County,BQ.1,
hCoV-19/USA/WA-PHL-030158/2022,EPI_ISL_15656394,14/10/2022,North America / USA / Washington / King County,BQ.1,
hCoV-19/USA/WA-PHL-030212/2022,EPI_ISL_15656444,25/10/2022,North America / USA / Washington,BQ.1,
hCoV-19/USA/WA-PHL-030249/2022,EPI_ISL_15656478,25/10/2022,North America / USA / Washington / King County,BQ.1,
hCoV-19/Canada/SK-RRPL-541541/2022,EPI_ISL_15656998,13/10/2022,North America / Canada / Saskatchewan,BQ.1,
hCoV-19/Sweden/Orebro-21370849/2022,EPI_ISL_15657013,25/10/2022,Europe / Sweden / Orebro,BQ.1,
hCoV-19/Sweden/Orebro-48101814/2022,EPI_ISL_15657019,27/10/2022,Europe / Sweden / Orebro,BQ.1,
hCoV-19/Sweden/Orebro-21378933/2022,EPI_ISL_15657020,27/10/2022,Europe / Sweden / Orebro,BQ.1,
hCoV-19/Netherlands/ZH-NMDL-03122/2022,EPI_ISL_15657045,20/10/2022,Europe / Netherlands / South Holland / Delft,BQ.1,
hCoV-19/Netherlands/ZH-NMDL-03107/2022,EPI_ISL_15657060,15/10/2022,Europe / Netherlands / South Holland / Delft,BQ.1,
hCoV-19/Netherlands/ZH-NMDL-03104/2022,EPI_ISL_15657063,15/10/2022,Europe / Netherlands / South Holland / Delft,BQ.1,
hCoV-19/Netherlands/ZH-NMDL-03093/2022,EPI_ISL_15657074,17/10/2022,Europe / Netherlands / South Holland / Delft,BQ.1,
hCoV-19/USA/IL-N17569398/2022,EPI_ISL_15657096,27/10/2022,North America / USA / Illinois,BQ.1,
hCoV-19/USA/IL-N16274277/2022,EPI_ISL_15657098,27/10/2022,North America / USA / Illinois,BQ.1,
hCoV-19/USA/IL-N17209566/2022,EPI_ISL_15657110,20/10/2022,North America / USA / Illinois,BQ.1,
hCoV-19/USA/IL-102722097/2022,EPI_ISL_15657112,19/10/2022,North America / USA / Illinois,BQ.1,
hCoV-19/USA/IL-102722103/2022,EPI_ISL_15657117,25/10/2022,North America / USA / Illinois,BQ.1,
hCoV-19/USA/IL-102722112/2022,EPI_ISL_15657124,21/10/2022,North America / USA / Illinois,BQ.1,
hCoV-19/USA/IL-102722121/2022,EPI_ISL_15657133,19/10/2022,North America / USA / Illinois,BQ.1,
hCoV-19/USA/IL-102722127/2022,EPI_ISL_15657138,25/10/2022,North America / USA / Illinois,BQ.1,
hCoV-19/USA/IL-102722139/2022,EPI_ISL_15657149,21/10/2022,North America / USA / Illinois,BQ.1,
hCoV-19/USA/IL-102722140/2022,EPI_ISL_15657150,20/10/2022,North America / USA / Illinois,BQ.1,
hCoV-19/USA/IL-102722141/2022,EPI_ISL_15657151,20/10/2022,North America / USA / Illinois,BQ.1,
hCoV-19/USA/IL-102722147/2022,EPI_ISL_15657156,21/10/2022,North America / USA / Illinois,BQ.1,
hCoV-19/USA/IL-102722158/2022,EPI_ISL_15657165,21/10/2022,North America / USA / Illinois,BQ.1,
hCoV-19/USA/IL-102722187/2022,EPI_ISL_15657183,25/10/2022,North America / USA / Illinois,BQ.1,
hCoV-19/USA/IL-102722188/2022,EPI_ISL_15657184,25/10/2022,North America / USA / Illinois,BQ.1,
hCoV-19/USA/MN-MDH-31178/2022,EPI_ISL_15657245,20/10/2022,North America / USA / Minnesota,BQ.1,
hCoV-19/USA/MN-MDH-31183/2022,EPI_ISL_15657250,20/10/2022,North America / USA / Minnesota,BQ.1,
hCoV-19/Canada/BC-BCCDC-520321/2022,EPI_ISL_15657780,09/09/2022,North America / Canada / British Columbia,BQ.1,
hCoV-19/Canada/BC-BCCDC-520324/2022,EPI_ISL_15657783,11/09/2022,North America / Canada / British Columbia,BQ.1,
hCoV-19/Canada/BC-BCCDC-527650/2022,EPI_ISL_15658457,02/10/2022,North America / Canada / British Columbia,BQ.1,
hCoV-19/Canada/BC-BCCDC-527684/2022,EPI_ISL_15658473,16/09/2022,North America / Canada / British Columbia,BQ.1,
hCoV-19/Canada/BC-BCCDC-527996/2022,EPI_ISL_15658646,20/09/2022,North America / Canada / British Columbia,BQ.1,
hCoV-19/Canada/BC-BCCDC-528001/2022,EPI_ISL_15658647,21/09/2022,North America / Canada / British Columbia,BQ.1,
hCoV-19/Canada/BC-BCCDC-528004/2022,EPI_ISL_15658650,21/09/2022,North America / Canada / British Columbia,BQ.1,
hCoV-19/Canada/BC-BCCDC-528138/2022,EPI_ISL_15658756,22/09/2022,North America / Canada / British Columbia,BQ.1,
hCoV-19/Canada/BC-BCCDC-528487/2022,EPI_ISL_15658996,26/09/2022,North America / Canada / British Columbia,BQ.1,
hCoV-19/Canada/BC-BCCDC-528506/2022,EPI_ISL_15659010,26/09/2022,North America / Canada / British Columbia,BQ.1,
hCoV-19/Canada/BC-BCCDC-528740/2022,EPI_ISL_15659221,28/09/2022,North America / Canada / British Columbia,BQ.1,
hCoV-19/Canada/BC-BCCDC-528808/2022,EPI_ISL_15659250,27/09/2022,North America / Canada / British Columbia,BQ.1,
hCoV-19/Canada/BC-BCCDC-534444/2022,EPI_ISL_15659397,10/10/2022,North America / Canada / British Columbia,BQ.1,
hCoV-19/Canada/BC-BCCDC-534750/2022,EPI_ISL_15659565,05/10/2022,North America / Canada / British Columbia,BQ.1,
hCoV-19/Canada/BC-BCCDC-534868/2022,EPI_ISL_15659666,08/10/2022,North America / Canada / British Columbia,BQ.1,
hCoV-19/Canada/BC-BCCDC-535183/2022,EPI_ISL_15659928,11/10/2022,North America / Canada / British Columbia,BQ.1,
hCoV-19/Canada/BC-BCCDC-535336/2022,EPI_ISL_15660051,15/10/2022,North America / Canada / British Columbia,BQ.1,
hCoV-19/Malaysia/UNIMAS-GHML1915/2022,EPI_ISL_15660388,17/10/2022,Asia / Malaysia / Sarawak,BQ.1,
hCoV-19/Malaysia/UNIMAS-B18676/2022,EPI_ISL_15660414,24/10/2022,Asia / Malaysia / Sarawak,BQ.1,
hCoV-19/USA/TX-KVI13442/2022,EPI_ISL_15660562,15/10/2022,North America / USA / Texas / Lubbock,BQ.1,
hCoV-19/USA/TX-KVI13481/2022,EPI_ISL_15660565,24/10/2022,North America / USA / Texas / Lubbock,BQ.1,
hCoV-19/USA/TX-KVI13488/2022,EPI_ISL_15660569,20/10/2022,North America / USA / Texas / Odessa,BQ.1,
hCoV-19/Belgium/ZNA_25779800/2022,EPI_ISL_15660945,23/10/2022,Europe / Belgium / Anwerpen,BQ.1,
hCoV-19/USA/FL-BPHL-14912/2022,EPI_ISL_15661013,18/10/2022,North America / USA / Florida,BQ.1,
hCoV-19/USA/CA-HLX-STM-R9TG7RPCN/2022,EPI_ISL_15661269,04/10/2022,North America / USA / California,BQ.1,
hCoV-19/USA/CA-HLX-STM-7GR5URS49/2022,EPI_ISL_15661271,04/10/2022,North America / USA / California,BQ.1,
hCoV-19/USA/CA-HLX-STM-K5FRNZTDW/2022,EPI_ISL_15661320,26/09/2022,North America / USA / California,BQ.1,
hCoV-19/USA/CA-HLX-STM-Y8XV2CY5Z/2022,EPI_ISL_15661334,04/10/2022,North America / USA / California,BQ.1,
hCoV-19/Canada/NB-CHUDGLD-151022-MM00190R/2022,EPI_ISL_15661654,15/10/2022,North America / Canada / New Brunswick,BQ.1,
hCoV-19/Canada/NB-CHUDGLD-171022-MM00074R/2022,EPI_ISL_15661698,17/10/2022,North America / Canada / New Brunswick,BQ.1,
hCoV-19/Canada/NB-CHUDGLD-171022-MM00263R/2022,EPI_ISL_15661701,17/10/2022,North America / Canada / New Brunswick,BQ.1,
hCoV-19/Canada/NB-CHUDGLD-201022-MM00332R/2022,EPI_ISL_15661732,20/10/2022,North America / Canada / New Brunswick,BQ.1,
hCoV-19/Canada/NB-CHUDGLD-201022-MM00346R/2022,EPI_ISL_15661744,20/10/2022,North America / Canada / New Brunswick,BQ.1,
hCoV-19/Canada/NB-CHUDGLD-201022-MM00348R/2022,EPI_ISL_15661746,20/10/2022,North America / Canada / New Brunswick,BQ.1,
hCoV-19/Canada/NB-CHUDGLD-211022-MM00184R/2022,EPI_ISL_15661762,21/10/2022,North America / Canada / New Brunswick,BQ.1,
hCoV-19/Canada/NB-CHUDGLD-211022-MM00407R/2022,EPI_ISL_15661774,21/10/2022,North America / Canada / New Brunswick,BQ.1,
hCoV-19/Italy/UMB-LAOP-92-1-03-2022/2022,EPI_ISL_15661810,29/10/2022,Europe / Italy / Umbria,BQ.1,
hCoV-19/Italy/UMB-LAOP-92-1-33-2022/2022,EPI_ISL_15661840,25/10/2022,Europe / Italy / Umbria,BQ.1,
hCoV-19/Italy/UMB-LAOP-92-1-38-2022/2022,EPI_ISL_15661845,27/10/2022,Europe / Italy / Umbria,BQ.1,
hCoV-19/France/BFC-HMN-22102240332/2022,EPI_ISL_15664220,17/10/2022,Europe / France / Bourgogne-Franche-Comte,BQ.1,
hCoV-19/France/BFC-HMN-22102240336/2022,EPI_ISL_15664228,17/10/2022,Europe / France / Bourgogne-Franche-Comte,BQ.1,
hCoV-19/France/GES-HMN-22102210405/2022,EPI_ISL_15664244,17/10/2022,Europe / France / Grand Est,BQ.1,
hCoV-19/France/NOR-HMN-22102210187/2022,EPI_ISL_15664248,17/10/2022,Europe / France / Normandie,BQ.1,
hCoV-19/France/NOR-HMN-22102210191/2022,EPI_ISL_15664249,17/10/2022,Europe / France / Normandie,BQ.1,
hCoV-19/France/GES-HMN-22102240240/2022,EPI_ISL_15664251,17/10/2022,Europe / France / Grand Est,BQ.1,
hCoV-19/France/BFC-HMN-22102240439/2022,EPI_ISL_15664255,17/10/2022,Europe / France / Bourgogne-Franche-Comte,BQ.1,
hCoV-19/France/GES-HMN-22102240617/2022,EPI_ISL_15664279,17/10/2022,Europe / France / Grand Est,BQ.1,
hCoV-19/France/NOR-HMN-22102210188/2022,EPI_ISL_15664283,16/10/2022,Europe / France / Normandie,BQ.1,
hCoV-19/France/IDF-HMN-22102210507/2022,EPI_ISL_15664315,18/10/2022,Europe / France / Ile-de-France,BQ.1,
hCoV-19/France/IDF-HMN-22102210505/2022,EPI_ISL_15664316,18/10/2022,Europe / France / Ile-de-France,BQ.1,
hCoV-19/France/BFC-HMN-22102210144/2022,EPI_ISL_15664327,21/10/2022,Europe / France / Bourgogne-Franche-Comte,BQ.1,
hCoV-19/France/BFC-HMN-22102210190/2022,EPI_ISL_15664330,17/10/2022,Europe / France / Bourgogne-Franche-Comte,BQ.1,
hCoV-19/France/BFC-HMN-22102210186/2022,EPI_ISL_15664331,17/10/2022,Europe / France / Bourgogne-Franche-Comte,BQ.1,
hCoV-19/France/BFC-HMN-22102240225/2022,EPI_ISL_15664336,17/10/2022,Europe / France / Bourgogne-Franche-Comte,BQ.1,
hCoV-19/France/IDF-HMN-22102240209/2022,EPI_ISL_15664345,17/10/2022,Europe / France / Ile-de-France,BQ.1,
hCoV-19/France/BFC-HMN-22102210450/2022,EPI_ISL_15664382,17/10/2022,Europe / France / Bourgogne-Franche-Comte,BQ.1,
hCoV-19/France/NAQ-HMN-22102210261/2022,EPI_ISL_15664390,10/10/2022,Europe / France / Nouvelle-Aquitaine,BQ.1,
hCoV-19/France/NAQ-HMN-22102210255/2022,EPI_ISL_15664392,10/10/2022,Europe / France / Nouvelle-Aquitaine,BQ.1,
hCoV-19/France/NAQ-HMN-22102210267/2022,EPI_ISL_15664398,10/10/2022,Europe / France / Nouvelle-Aquitaine,BQ.1,
hCoV-19/France/PDL-HMN-22102210322/2022,EPI_ISL_15664530,26/09/2022,Europe / France / Pays de la Loire,BQ.1,
hCoV-19/France/PDL-HMN-22102210330/2022,EPI_ISL_15664533,26/09/2022,Europe / France / Pays de la Loire,BQ.1,
hCoV-19/France/GES-HMN-22102250240/2022,EPI_ISL_15664580,10/10/2022,Europe / France / Grand Est,BQ.1,
hCoV-19/France/BFC-HMN-22102240634/2022,EPI_ISL_15664597,17/10/2022,Europe / France / Bourgogne-Franche-Comte,BQ.1,
hCoV-19/France/BFC-HMN-22102260417/2022,EPI_ISL_15664621,24/10/2022,Europe / France / Bourgogne-Franche-Comte,BQ.1,
hCoV-19/France/BFC-HMN-22102260419/2022,EPI_ISL_15664623,24/10/2022,Europe / France / Bourgogne-Franche-Comte,BQ.1,
hCoV-19/France/NOR-HMN-22102260189/2022,EPI_ISL_15664627,17/10/2022,Europe / France / Normandie,BQ.1,
hCoV-19/France/NOR-HMN-22102260191/2022,EPI_ISL_15664632,17/10/2022,Europe / France / Normandie,BQ.1,
hCoV-19/France/NOR-HMN-22102260193/2022,EPI_ISL_15664638,17/10/2022,Europe / France / Normandie,BQ.1,
hCoV-19/France/BFC-HMN-22102210528/2022,EPI_ISL_15664658,18/10/2022,Europe / France / Bourgogne-Franche-Comte,BQ.1,
hCoV-19/France/BFC-HMN-22102240584/2022,EPI_ISL_15664668,17/10/2022,Europe / France / Bourgogne-Franche-Comte,BQ.1,
hCoV-19/France/NOR-HMN-22102260094/2022,EPI_ISL_15664698,24/10/2022,Europe / France / Normandie,BQ.1,
hCoV-19/France/IDF-HMN-22102170569/2022,EPI_ISL_15664725,17/10/2022,Europe / France / Ile-de-France,BQ.1,
hCoV-19/France/IDF-HMN-22102200296/2022,EPI_ISL_15664745,20/10/2022,Europe / France / Ile-de-France,BQ.1,
hCoV-19/France/IDF-HMN-22102220017/2022,EPI_ISL_15664755,22/10/2022,Europe / France / Ile-de-France,BQ.1,
hCoV-19/France/IDF-HMN-22102230076/2022,EPI_ISL_15664764,23/10/2022,Europe / France / Ile-de-France,BQ.1,
hCoV-19/France/ARA-HMN-22102240532/2022,EPI_ISL_15664786,17/10/2022,Europe / France / Auvergne-Rhone-Alpes,BQ.1,
hCoV-19/France/ARA-HMN-22102240507/2022,EPI_ISL_15664828,17/10/2022,Europe / France / Auvergne-Rhone-Alpes,BQ.1,
hCoV-19/France/BFC-HMN-22102260144/2022,EPI_ISL_15664852,24/10/2022,Europe / France / Bourgogne-Franche-Comte,BQ.1,
hCoV-19/France/GES-HMN-22102200351/2022,EPI_ISL_15664853,17/10/2022,Europe / France / Grand Est,BQ.1,
hCoV-19/France/BFC-HMN-22102210497/2022,EPI_ISL_15664857,17/10/2022,Europe / France / Bourgogne-Franche-Comte,BQ.1,
hCoV-19/France/IDF-HMN-22102240156/2022,EPI_ISL_15664882,24/10/2022,Europe / France / Ile-de-France,BQ.1,
hCoV-19/Dominican Republic/2089255-LNSPDD/2022,EPI_ISL_15664907,26/10/2022,North America / Dominican Republic / Distrito Nacional,BQ.1,
hCoV-19/Dominican Republic/2087137-LNSPDD/2022,EPI_ISL_15664911,18/10/2022,North America / Dominican Republic / Espaillat,BQ.1,
hCoV-19/Dominican Republic/2087227-LNSPDD/2022,EPI_ISL_15664912,21/10/2022,North America / Dominican Republic / Espaillat,BQ.1,
hCoV-19/Dominican Republic/2087787-LNSPDD/2022,EPI_ISL_15664931,22/10/2022,North America / Dominican Republic / Santo Domingo,BQ.1,
hCoV-19/USA/CA-SC-274320/2022,EPI_ISL_15665180,05/10/2022,North America / USA / California / Santa Clara County,BQ.1,
hCoV-19/USA/CA-SC-274442/2022,EPI_ISL_15665235,07/10/2022,North America / USA / California / Santa Clara County,BQ.1,
hCoV-19/USA/CA-SC-274443/2022,EPI_ISL_15665236,07/10/2022,North America / USA / California / Santa Clara County,BQ.1,
hCoV-19/USA/CA-SC-274444/2022,EPI_ISL_15665237,07/10/2022,North America / USA / California / Santa Clara County,BQ.1,
hCoV-19/USA/CA-SC-274463/2022,EPI_ISL_15665250,10/10/2022,North America / USA / California / Santa Clara County,BQ.1,
hCoV-19/USA/CA-SC-274525/2022,EPI_ISL_15665292,12/10/2022,North America / USA / California / Santa Clara County,BQ.1,
hCoV-19/USA/CA-SC-274527/2022,EPI_ISL_15665294,12/10/2022,North America / USA / California / Santa Clara County,BQ.1,
hCoV-19/USA/CA-SC-274583/2022,EPI_ISL_15665303,13/10/2022,North America / USA / California / Santa Clara County,BQ.1,
hCoV-19/USA/CA-SC-274597/2022,EPI_ISL_15665316,13/10/2022,North America / USA / California / Santa Clara County,BQ.1,
hCoV-19/USA/CA-SC-274602/2022,EPI_ISL_15665320,13/10/2022,North America / USA / California / Santa Clara County,BQ.1,
hCoV-19/USA/CA-SC-274765/2022,EPI_ISL_15665327,19/10/2022,North America / USA / California / Santa Clara County,BQ.1,
hCoV-19/USA/CA-SC-274773/2022,EPI_ISL_15665334,19/10/2022,North America / USA / California / Santa Clara County,BQ.1,
hCoV-19/USA/CA-SC-274785/2022,EPI_ISL_15665345,19/10/2022,North America / USA / California / Santa Clara County,BQ.1,
hCoV-19/USA/CA-SC-274818/2022,EPI_ISL_15665361,24/10/2022,North America / USA / California / Santa Clara County,BQ.1,
hCoV-19/USA/CA-SC-274820/2022,EPI_ISL_15665363,24/10/2022,North America / USA / California / Santa Clara County,BQ.1,
hCoV-19/USA/CA-SC-274786/2022,EPI_ISL_15665374,25/10/2022,North America / USA / California / Santa Clara County,BQ.1,
hCoV-19/USA/MD-IGS-062229500361A/2022,EPI_ISL_15665465,22/10/2022,North America / USA / Maryland,BQ.1,
hCoV-19/USA/MD-IGS-112229200003B/2022,EPI_ISL_15665481,19/10/2022,North America / USA / Maryland,BQ.1,
hCoV-19/USA/MD-IGS-112229400506B/2022,EPI_ISL_15665483,21/10/2022,North America / USA / Maryland,BQ.1,
hCoV-19/USA/MD-IGS-142229700856A/2022,EPI_ISL_15665509,24/10/2022,North America / USA / Maryland,BQ.1,
hCoV-19/USA/MD-IGS-142230000393A/2022,EPI_ISL_15665515,27/10/2022,North America / USA / Maryland,BQ.1,
hCoV-19/USA/CA-CDPH-A4055660360/2022,EPI_ISL_15665570,13/10/2022,North America / USA / California,BQ.1,
hCoV-19/USA/CA-CDPH-A4055660389/2022,EPI_ISL_15665581,26/09/2022,North America / USA / California,BQ.1,
hCoV-19/USA/CA-CDPH-FS27891031/2022,EPI_ISL_15665594,18/10/2022,North America / USA / California,BQ.1,
hCoV-19/USA/CA-CDPH-FS48075487/2022,EPI_ISL_15665624,18/10/2022,North America / USA / California / Alameda County,BQ.1,
hCoV-19/USA/CA-CDPH-FS27887433/2022,EPI_ISL_15665629,11/10/2022,North America / USA / California / Butte County,BQ.1,
hCoV-19/USA/CA-CDPH-FS27887440/2022,EPI_ISL_15665635,17/10/2022,North America / USA / California / Butte County,BQ.1,
hCoV-19/USA/CA-CDPH-FS27887445/2022,EPI_ISL_15665636,20/10/2022,North America / USA / California / Butte County,BQ.1,
hCoV-19/USA/CA-CDPH-FS27887446/2022,EPI_ISL_15665637,20/10/2022,North America / USA / California / Butte County,BQ.1,
hCoV-19/USA/CA-CDPH-FS48074495/2022,EPI_ISL_15665649,17/10/2022,North America / USA / California / Contra Costa County,BQ.1,
hCoV-19/USA/CA-CDPH-FS48083005/2022,EPI_ISL_15665671,15/10/2022,North America / USA / California / Contra Costa County,BQ.1,
hCoV-19/USA/CA-CDPH-FS48083006/2022,EPI_ISL_15665672,16/10/2022,North America / USA / California / Contra Costa County,BQ.1,
hCoV-19/USA/CA-CDPH-FS48083068/2022,EPI_ISL_15665680,17/10/2022,North America / USA / California / Contra Costa County,BQ.1,
hCoV-19/USA/CA-CDPH-FS27889142/2022,EPI_ISL_15665770,12/10/2022,North America / USA / California / Los Angeles County,BQ.1,
hCoV-19/USA/CA-CDPH-FS27890809/2022,EPI_ISL_15665794,15/10/2022,North America / USA / California / Los Angeles County,BQ.1,
hCoV-19/USA/CA-CDPH-FS27890810/2022,EPI_ISL_15665795,15/10/2022,North America / USA / California / Los Angeles County,BQ.1,
hCoV-19/USA/CA-CDPH-FS27890819/2022,EPI_ISL_15665798,14/10/2022,North America / USA / California / Los Angeles County,BQ.1,
hCoV-19/USA/CA-CDPH-FS25391833/2022,EPI_ISL_15665860,13/10/2022,North America / USA / California / Madera County,BQ.1,
hCoV-19/USA/CA-CDPH-FS25392464/2022,EPI_ISL_15665868,20/10/2022,North America / USA / California / Marin County,BQ.1,
hCoV-19/USA/CA-CDPH-FS25392505/2022,EPI_ISL_15665869,18/10/2022,North America / USA / California / Marin County,BQ.1,
hCoV-19/USA/CA-CDPH-FS48078101/2022,EPI_ISL_15665914,16/10/2022,North America / USA / California / Monterey County,BQ.1,
hCoV-19/USA/CA-CDPH-FS25389370/2022,EPI_ISL_15665930,13/10/2022,North America / USA / California / Nevada County,BQ.1,
hCoV-19/USA/CA-CDPH-FS25388761/2022,EPI_ISL_15665944,11/10/2022,North America / USA / California / Placer County,BQ.1,
hCoV-19/USA/CA-CDPH-FS25391273/2022,EPI_ISL_15665953,06/10/2022,North America / USA / California / Riverside County,BQ.1,
hCoV-19/USA/CA-CDPH-FS48083097/2022,EPI_ISL_15665980,11/10/2022,North America / USA / California / Riverside County,BQ.1,
hCoV-19/USA/CA-CDPH-FS48076512/2022,EPI_ISL_15666083,07/10/2022,North America / USA / California / San Diego County,BQ.1,
hCoV-19/USA/CA-CDPH-FS48076529/2022,EPI_ISL_15666093,19/10/2022,North America / USA / California / San Diego County,BQ.1,
hCoV-19/USA/CA-CDPH-FS48080614/2022,EPI_ISL_15666156,13/10/2022,North America / USA / California / San Diego County,BQ.1,
hCoV-19/USA/CA-CDPH-FS27891309/2022,EPI_ISL_15666260,13/10/2022,North America / USA / California / San Mateo County,BQ.1,
hCoV-19/USA/CA-CDPH-FS25390796/2022,EPI_ISL_15666285,11/10/2022,North America / USA / California / Santa Clara County,BQ.1,
hCoV-19/USA/CA-CDPH-FS25389502/2022,EPI_ISL_15666298,17/10/2022,North America / USA / California / Santa Cruz County,BQ.1,
hCoV-19/USA/CA-CDPH-FS25389509/2022,EPI_ISL_15666301,16/10/2022,North America / USA / California / Santa Cruz County,BQ.1,
hCoV-19/USA/CA-CDPH-FS25389510/2022,EPI_ISL_15666302,18/10/2022,North America / USA / California / Santa Cruz County,BQ.1,
hCoV-19/USA/CA-CDPH-FS25392084/2022,EPI_ISL_15666306,20/10/2022,North America / USA / California / Santa Cruz County,BQ.1,
hCoV-19/USA/CA-CDPH-FS27888443/2022,EPI_ISL_15666327,17/10/2022,North America / USA / California / Solano County,BQ.1,
hCoV-19/USA/CA-CDPH-FS25391068/2022,EPI_ISL_15666427,20/10/2022,North America / USA / California / Ventura County,BQ.1,
hCoV-19/Canada/AB-ABPHL-82667/2022,EPI_ISL_15666528,11/10/2022,North America / Canada / Alberta,BQ.1,
hCoV-19/Canada/AB-ABPHL-82682/2022,EPI_ISL_15666542,12/10/2022,North America / Canada / Alberta,BQ.1,
hCoV-19/Canada/AB-ABPHL-82685/2022,EPI_ISL_15666545,12/10/2022,North America / Canada / Alberta,BQ.1,
hCoV-19/Canada/AB-ABPHL-82692/2022,EPI_ISL_15666552,11/10/2022,North America / Canada / Alberta,BQ.1,
hCoV-19/Canada/AB-ABPHL-82701/2022,EPI_ISL_15666561,12/10/2022,North America / Canada / Alberta,BQ.1,
hCoV-19/Canada/AB-ABPHL-82709/2022,EPI_ISL_15666567,13/10/2022,North America / Canada / Alberta,BQ.1,
hCoV-19/Canada/AB-ABPHL-82719/2022,EPI_ISL_15666577,12/10/2022,North America / Canada / Alberta,BQ.1,
hCoV-19/Canada/AB-ABPHL-82871/2022,EPI_ISL_15666623,03/10/2022,North America / Canada / Alberta,BQ.1,
hCoV-19/Canada/AB-ABPHL-82922/2022,EPI_ISL_15666659,04/10/2022,North America / Canada / Alberta,BQ.1,
hCoV-19/Canada/AB-ABPHL-82954/2022,EPI_ISL_15666686,09/10/2022,North America / Canada / Alberta,BQ.1,
hCoV-19/Canada/AB-ABPHL-82956/2022,EPI_ISL_15666688,09/10/2022,North America / Canada / Alberta,BQ.1,
hCoV-19/Canada/AB-ABPHL-82989/2022,EPI_ISL_15666718,10/10/2022,North America / Canada / Alberta,BQ.1,
hCoV-19/Canada/AB-ABPHL-83055/2022,EPI_ISL_15666775,12/10/2022,North America / Canada / Alberta,BQ.1,
hCoV-19/Canada/AB-ABPHL-83069/2022,EPI_ISL_15666788,13/10/2022,North America / Canada / Alberta,BQ.1,
hCoV-19/Canada/AB-ABPHL-83072/2022,EPI_ISL_15666791,13/10/2022,North America / Canada / Alberta,BQ.1,
hCoV-19/Canada/AB-ABPHL-83091/2022,EPI_ISL_15666808,13/10/2022,North America / Canada / Alberta,BQ.1,
